"Barcode"	"Cluster"
"1260"	"F10_A02_P1-F09_LIG213_5_2"	"SR-2"
"1261"	"F10_A02_P1-F09_LIG80_5_2"	"SI-2"
"1262"	"F10_A02_P3-G02_LIG1_5_2"	"SI-2"
"1263"	"F10_A05_P1-F09_LIG164_5_2"	"PA-1"
"1264"	"F10_A05_P1-F11_LIG76_5_2"	"SI-2"
"1265"	"F10_A06_P1-F10_LIG137_5_2"	"PA-1"
"1266"	"F10_A06_P1-F11_LIG172_5_2"	"SR-2"
"1267"	"F10_A06_P1-F11_LIG97_5_2"	"PA-1"
"1268"	"F10_A08_P1-F09_LIG244_5_2"	"SR-2"
"1269"	"F10_A08_P1-F09_LIG333_5_2"	"SR-2"
"1270"	"F10_A09_P1-F09_LIG81_5_2"	"PA-1"
"1271"	"F10_A09_P1-F12_LIG134_5_2"	"SI-2"
"1272"	"F10_A09_P1-F12_LIG261_5_2"	"SI-2"
"1273"	"F10_A10_P1-F10_LIG307_5_2"	"SI-2"
"1274"	"F10_A10_P3-G03_LIG221_5_2"	"PA-1"
"1275"	"F10_A11_P1-F11_LIG82_5_2"	"SR-2"
"1276"	"F10_A11_P1-F12_LIG283_5_2"	"PA-1"
"1277"	"F10_A11_P1-F12_LIG288_5_2"	"SR-2"
"1278"	"F10_A12_P1-F09_LIG230_5_2"	"SI-2"
"1279"	"F11_B01_P3-G02_LIG1_5_2"	"SR-2"
"1280"	"F11_B01_P3-G02_LIG200_5_2"	"PA-1"
"1281"	"F11_B02_P1-F11_LIG58_5_2"	"SR-2"
"1282"	"F11_B02_P1-F12_LIG182_5_2"	"SI-2"
"1283"	"F11_B02_P3-G02_LIG176_5_2"	"PA-1"
"1284"	"F11_B03_P3-G02_LIG89_5_2"	"SI-2"
"1285"	"F11_B04_P1-F09_LIG27_5_2"	"SI-2"
"1286"	"F11_B04_P1-F11_LIG43_5_2"	"SI-2"
"1287"	"F11_B05_P1-F09_LIG150_5_2"	"SR-2"
"1288"	"F11_B06_P1-F10_LIG315_5_2"	"SR-2"
"1289"	"F11_B08_P1-F12_LIG237_5_2"	"PA-1"
"1290"	"F11_B10_P1-F11_LIG226_5_2"	"PA-1"
"1291"	"F11_B11_P1-F11_LIG144_5_2"	"SI-2"
"1292"	"F11_B11_P1-F11_LIG84_5_2"	"SI-2"
"1293"	"F11_B12_P1-F09_LIG295_5_2"	"PA-1"
"1294"	"F11_B12_P3-G03_LIG209_5_2"	"SI-2"
"1295"	"F11_F01_P3-G03_LIG350_5_2"	"SR-2"
"1296"	"F11_F01_P3-G03_LIG87_5_2"	"PA-1"
"1297"	"F11_F04_P3-G02_LIG121_5_2"	"SR-2"
"1298"	"F11_F06_P3-G02_LIG134_5_2"	"PA-1"
"1299"	"F11_F09_P1-F11_LIG34_5_2"	"SR-2"
"1300"	"F11_F11_P1-F12_LIG282_5_2"	"SI-2"
"1301"	"F12_G01_P1-F10_LIG66_5_2"	"PA-1"
"1302"	"F12_G01_P1-F11_LIG33_5_2"	"PA-1"
"1303"	"F12_G01_P3-G02_LIG216_5_2"	"SI-2"
"1304"	"F12_G02_P1-F10_LIG72_5_2"	"SI-2"
"1305"	"F12_G05_P1-F09_LIG309_5_2"	"PA-1"
"1306"	"F12_G07_P1-F09_LIG293_5_2"	"PA-1"
"1307"	"F12_G07_P1-F10_LIG269_5_2"	"SI-2"
"1308"	"F12_G10_P1-F12_LIG233_5_2"	"SI-2"
"1309"	"F12_G10_P1-F12_LIG244_5_2"	"SR-2"
"1310"	"F12_G10_P3-G02_LIG6_5_2"	"SI-2"
"1311"	"F12_G12_P1-F09_LIG302_5_2"	"PA-1"
"1312"	"G02_B01_P1-F10_LIG335_5_2"	"SR-2"
"1313"	"G02_B01_P1-F12_LIG235_5_2"	"SR-2"
"1314"	"G02_B01_P3-G02_LIG301_5_2"	"SR-2"
"1315"	"G02_B03_P1-F09_LIG139_5_2"	"SR-2"
"1316"	"G02_B03_P1-F09_LIG316_5_2"	"SI-2"
"1317"	"G02_B03_P1-F11_LIG334_5_2"	"SR-2"
"1318"	"G02_B04_P1-F09_LIG121_5_2"	"SI-2"
"1319"	"G02_B05_P1-F09_LIG83_5_2"	"SR-2"
"1320"	"G02_B05_P1-F10_LIG319_5_2"	"SR-2"
"1321"	"G02_B05_P1-F11_LIG230_5_2"	"SR-2"
"1322"	"G02_B05_P3-G03_LIG384_5_2"	"SR-2"
"1323"	"G02_B06_P1-F11_LIG271_5_2"	"SI-2"
"1324"	"G02_B06_P1-F12_LIG250_5_2"	"SR-2"
"1325"	"G02_B06_P1-F12_LIG77_5_2"	"SI-2"
"1326"	"G02_B06_P3-G02_LIG217_5_2"	"PA-1"
"1327"	"G02_B07_P1-F09_LIG242_5_2"	"PA-1"
"1328"	"G02_B07_P1-F10_LIG215_5_2"	"SI-2"
"1329"	"G02_B07_P3-G02_LIG117_5_2"	"SR-2"
"1330"	"G02_B08_P1-F09_LIG118_5_2"	"SI-2"
"1331"	"G02_B09_P1-F10_LIG95_5_2"	"PA-1"
"1332"	"G02_B09_P1-F11_LIG305_5_2"	"PA-1"
"1333"	"G02_B10_P1-F11_LIG375_5_2"	"PA-1"
"1334"	"G02_B10_P3-G03_LIG192_5_2"	"SI-2"
"1335"	"G02_B11_P3-G03_LIG36_5_2"	"SR-2"
"1336"	"G02_B12_P1-F11_LIG93_5_2"	"SI-2"
"1337"	"G03_C01_P1-F09_LIG1_5_2"	"SI-2"
"1338"	"G03_C03_P1-F12_LIG202_5_2"	"SI-2"
"1339"	"G03_C03_P3-G03_LIG221_5_2"	"SR-2"
"1340"	"G03_C05_P1-F10_LIG252_5_2"	"SR-2"
"1341"	"G03_C08_P1-F11_LIG95_5_2"	"PA-1"
"1342"	"G03_C08_P1-F12_LIG208_5_2"	"PA-1"
"1343"	"G03_C10_P1-F09_LIG14_5_2"	"SI-2"
"1344"	"G03_C10_P1-F09_LIG364_5_2"	"SI-2"
"1345"	"G03_C10_P3-G02_LIG24_5_2"	"SI-2"
"1346"	"G03_C11_P3-G02_LIG275_5_2"	"PA-1"
"1347"	"G03_C11_P3-G03_LIG7_5_2"	"SR-2"
"1348"	"G03_C12_P1-F09_LIG180_5_2"	"SR-2"
"1349"	"G03_C12_P1-F09_LIG9_5_2"	"SR-2"
"1350"	"G05_D01_P1-F11_LIG230_5_2"	"SI-2"
"1351"	"G05_D03_P1-F10_LIG56_5_2"	"SI-2"
"1352"	"G05_D07_P3-G02_LIG17_5_2"	"SR-2"
"1353"	"G05_D08_P1-F11_LIG275_5_2"	"SR-2"
"1354"	"G05_D08_P3-G02_LIG120_5_2"	"SI-2"
"1355"	"G05_D09_P1-F10_LIG172_5_2"	"PA-1"
"1356"	"G05_D11_P1-F09_LIG364_5_2"	"PA-1"
"1357"	"G05_D11_P1-F10_LIG215_5_2"	"SI-2"
"1358"	"G05_D11_P1-F12_LIG85_5_2"	"SI-2"
"1359"	"G05_D11_P3-G02_LIG280_5_2"	"SI-2"
"1360"	"G05_D12_P1-F09_LIG199_5_2"	"SI-2"
"1361"	"G06_E01_P1-F09_LIG167_5_2"	"PA-1"
"1362"	"G06_E01_P1-F09_LIG45_5_2"	"PA-1"
"1363"	"G06_E03_P1-F10_LIG200_5_2"	"SR-2"
"1364"	"G06_E03_P1-F12_LIG370_5_2"	"SR-2"
"1365"	"G06_E04_P1-F09_LIG103_5_2"	"PA-1"
"1366"	"G06_E04_P1-F12_LIG45_5_2"	"SI-2"
"1367"	"G06_E04_P3-G03_LIG319_5_2"	"SR-2"
"1368"	"G06_E05_P1-F09_LIG284_5_2"	"SI-2"
"1369"	"G06_E05_P1-F11_LIG126_5_2"	"SI-2"
"1370"	"G06_E06_P1-F12_LIG26_5_2"	"SR-2"
"1371"	"G06_E06_P1-F12_LIG274_5_2"	"SI-2"
"1372"	"G06_E07_P1-F11_LIG100_5_2"	"SI-2"
"1373"	"G06_E08_P1-F11_LIG326_5_2"	"SR-2"
"1374"	"G06_E08_P3-G03_LIG45_5_2"	"SR-2"
"1375"	"G06_E08_P3-G03_LIG62_5_2"	"SI-2"
"1376"	"G10_A01_P1-F12_LIG16_5_2"	"SI-2"
"1377"	"G10_A02_P3-G03_LIG56_5_2"	"PA-1"
"1378"	"G10_A04_P1-F11_LIG200_5_2"	"SI-2"
"1379"	"G10_A04_P1-F12_LIG328_5_2"	"SI-2"
"1380"	"G10_A05_P1-F09_LIG41_5_2"	"PA-1"
"1381"	"G10_A05_P1-F12_LIG240_5_2"	"SI-2"
"1382"	"G10_A05_P1-F12_LIG287_5_2"	"SR-2"
"1383"	"G10_A06_P1-F11_LIG261_5_2"	"PA-1"
"1384"	"G10_A08_P1-F09_LIG139_5_2"	"SR-2"
"1385"	"G10_A08_P1-F09_LIG83_5_2"	"SR-2"
"1386"	"G10_A09_P1-F09_LIG201_5_2"	"SI-2"
"1387"	"G10_A09_P3-G02_LIG12_5_2"	"SI-2"
"1388"	"G10_A10_P3-G02_LIG257_5_2"	"SR-2"
"1389"	"G10_A11_P1-F12_LIG183_5_2"	"PA-1"
"1390"	"G10_A11_P1-F12_LIG273_5_2"	"PA-1"
"1391"	"G10_A11_P1-F12_LIG318_5_2"	"PA-1"
"1392"	"G10_A11_P3-G02_LIG218_5_2"	"PA-1"
"1393"	"G10_A11_P3-G02_LIG33_5_2"	"PA-1"
"1394"	"G10_A11_P3-G03_LIG38_5_2"	"SI-2"
"1395"	"G11_B01_P1-F11_LIG111_5_2"	"SR-2"
"1396"	"G11_B01_P1-F11_LIG50_5_2"	"SR-2"
"1397"	"G11_B03_P1-F11_LIG113_5_2"	"SR-2"
"1398"	"G11_B04_P1-F11_LIG310_5_2"	"SI-2"
"1399"	"G11_B05_P1-F09_LIG174_5_2"	"PA-1"
"1400"	"G11_B05_P1-F09_LIG32_5_2"	"PA-1"
"1401"	"G11_B05_P1-F12_LIG120_5_2"	"SI-2"
"1402"	"G11_B06_P1-F12_LIG179_5_2"	"PA-1"
"1403"	"G11_B06_P1-F12_LIG256_5_2"	"PA-1"
"1404"	"G11_B07_P1-F09_LIG167_5_2"	"SI-2"
"1405"	"G11_B08_P1-F09_LIG287_5_2"	"SR-2"
"1406"	"G11_B08_P1-F10_LIG288_5_2"	"SR-2"
"1407"	"G11_B09_P3-G02_LIG80_5_2"	"SI-2"
"1408"	"G11_B10_P1-F11_LIG108_5_2"	"PA-1"
"1409"	"G11_B10_P1-F11_LIG332_5_2"	"SI-2"
"1410"	"G11_B10_P3-G03_LIG4_5_2"	"PA-1"
"1411"	"G11_B11_P3-G02_LIG339_5_2"	"SR-2"
"1412"	"G11_F01_P1-F09_LIG267_5_2"	"SR-2"
"1413"	"G11_F01_P1-F11_LIG34_5_2"	"SR-2"
"1414"	"G11_F03_P1-F12_LIG47_5_2"	"SR-2"
"1415"	"G11_F06_P1-F10_LIG51_5_2"	"SR-2"
"1416"	"G11_F06_P3-G02_LIG217_5_2"	"SI-2"
"1417"	"G11_F09_P1-F09_LIG167_5_2"	"SR-2"
"1418"	"G11_F10_P1-F10_LIG209_5_2"	"SI-2"
"1419"	"G11_F10_P1-F10_LIG39_5_2"	"SI-2"
"1420"	"G11_F11_P1-F10_LIG340_5_2"	"SR-2"
"1421"	"G11_F11_P1-F10_LIG383_5_2"	"SI-2"
"1422"	"G11_F11_P3-G03_LIG124_5_2"	"SI-2"
"1423"	"G12_G05_P3-G03_LIG264_5_2"	"PA-1"
"1424"	"G12_G06_P1-F11_LIG136_5_2"	"SI-2"
"1425"	"G12_G06_P1-F11_LIG63_5_2"	"PA-1"
"1426"	"G12_G09_P1-F12_LIG6_5_2"	"PA-1"
"1427"	"G12_G11_P1-F11_LIG111_5_2"	"SI-2"
"1428"	"G12_G12_P1-F12_LIG144_5_2"	"SI-2"
"1429"	"G12_G12_P3-G03_LIG240_5_2"	"SI-2"
"1430"	"H02_B03_P1-F09_LIG175_5_2"	"SR-2"
"1431"	"H02_B03_P1-F09_LIG183_5_2"	"SI-2"
"1432"	"H02_B03_P1-F12_LIG278_5_2"	"PA-1"
"1433"	"H02_B04_P1-F10_LIG302_5_2"	"PA-1"
"1434"	"H02_B04_P1-F11_LIG311_5_2"	"SI-2"
"1435"	"H02_B04_P3-G03_LIG234_5_2"	"PA-1"
"1436"	"H02_B05_P1-F09_LIG204_5_2"	"SI-2"
"1437"	"H02_B05_P1-F11_LIG187_5_2"	"SI-2"
"1438"	"H02_B06_P1-F10_LIG252_5_2"	"PA-1"
"1439"	"H02_B06_P1-F10_LIG255_5_2"	"SI-2"
"1440"	"H02_B07_P1-F09_LIG20_5_2"	"PA-1"
"1441"	"H02_B07_P1-F12_LIG299_5_2"	"SI-2"
"1442"	"H02_B07_P3-G02_LIG12_5_2"	"PA-1"
"1443"	"H02_B08_P1-F10_LIG112_5_2"	"PA-1"
"1444"	"H02_B08_P3-G02_LIG356_5_2"	"SI-2"
"1445"	"H02_B09_P3-G02_LIG18_5_2"	"SR-2"
"1446"	"H02_B09_P3-G03_LIG188_5_2"	"SI-2"
"1447"	"H02_B11_P1-F12_LIG251_5_2"	"SI-2"
"1448"	"H02_B12_P3-G02_LIG175_5_2"	"SR-2"
"1449"	"H02_B12_P3-G02_LIG247_5_2"	"SR-2"
"1450"	"H03_C01_P1-F09_LIG209_5_2"	"SI-2"
"1451"	"H03_C02_P1-F11_LIG380_5_2"	"PA-1"
"1452"	"H03_C02_P1-F12_LIG238_5_2"	"SR-2"
"1453"	"H03_C05_P1-F11_LIG334_5_2"	"SR-2"
"1454"	"H03_C06_P1-F11_LIG176_5_2"	"SR-2"
"1455"	"H03_C06_P1-F12_LIG58_5_2"	"SI-2"
"1456"	"H03_C07_P1-F11_LIG147_5_2"	"PA-1"
"1457"	"H03_C07_P1-F12_LIG189_5_2"	"SR-2"
"1458"	"H03_C07_P3-G02_LIG179_5_2"	"PA-1"
"1459"	"H03_C08_P3-G03_LIG111_5_2"	"SI-2"
"1460"	"H03_C09_P1-F10_LIG101_5_2"	"SI-2"
"1461"	"H03_C10_P1-F11_LIG10_5_2"	"PA-1"
"1462"	"H03_C10_P3-G03_LIG273_5_2"	"PA-1"
"1463"	"H05_D01_P1-F11_LIG98_5_2"	"SR-2"
"1464"	"H05_D01_P3-G02_LIG21_5_2"	"SI-2"
"1465"	"H05_D02_P1-F10_LIG51_5_2"	"PA-1"
"1466"	"H05_D03_P1-F12_LIG52_5_2"	"PA-1"
"1467"	"H05_D04_P1-F11_LIG243_5_2"	"SI-2"
"1468"	"H05_D05_P1-F12_LIG98_5_2"	"SI-2"
"1469"	"H05_D05_P3-G02_LIG239_5_2"	"SI-2"
"1470"	"H05_D07_P1-F09_LIG186_5_2"	"SI-2"
"1471"	"H05_D07_P1-F09_LIG36_5_2"	"SR-2"
"1472"	"H05_D08_P1-F09_LIG116_5_2"	"PA-1"
"1473"	"H05_D08_P3-G03_LIG46_5_2"	"SR-2"
"1474"	"H05_D09_P1-F11_LIG230_5_2"	"SR-2"
"1475"	"H05_D09_P3-G02_LIG77_5_2"	"PA-1"
"1476"	"H05_D10_P1-F10_LIG222_5_2"	"PA-1"
"1477"	"H05_D10_P1-F12_LIG190_5_2"	"PA-1"
"1478"	"H05_D12_P1-F10_LIG163_5_2"	"PA-1"
"1479"	"H06_E05_P3-G02_LIG61_5_2"	"PA-1"
"1480"	"H06_E08_P3-G02_LIG82_5_2"	"PA-1"
"1481"	"H06_E10_P1-F11_LIG179_5_2"	"SI-2"
"1482"	"H06_E10_P3-G02_LIG13_5_2"	"SI-2"
"1483"	"H06_E11_P1-F11_LIG72_5_2"	"SR-2"
"1484"	"H06_E12_P3-G02_LIG143_5_2"	"SI-2"
"1485"	"H10_A01_P1-F11_LIG268_5_2"	"SR-2"
"1486"	"H10_A02_P1-F09_LIG74_5_2"	"PA-1"
"1487"	"H10_A02_P1-F12_LIG214_5_2"	"PA-1"
"1488"	"H10_A03_P1-F09_LIG238_5_2"	"SR-2"
"1489"	"H10_A03_P1-F12_LIG209_5_2"	"PA-1"
"1490"	"H10_A03_P3-G02_LIG132_5_2"	"SR-2"
"1491"	"H10_A03_P3-G02_LIG300_5_2"	"SI-2"
"1492"	"H10_A04_P1-F09_LIG202_5_2"	"SR-2"
"1493"	"H10_A04_P1-F12_LIG303_5_2"	"SR-2"
"1494"	"H10_A04_P3-G02_LIG60_5_2"	"SR-2"
"1495"	"H10_A05_P1-F09_LIG52_5_2"	"SR-2"
"1496"	"H10_A06_P1-F10_LIG348_5_2"	"SR-2"
"1497"	"H10_A06_P3-G03_LIG136_5_2"	"SI-2"
"1498"	"H10_A06_P3-G03_LIG244_5_2"	"SI-2"
"1499"	"H10_A07_P1-F10_LIG6_5_2"	"SR-2"
"1500"	"H10_A07_P3-G03_LIG297_5_2"	"PA-1"
"1501"	"H10_A09_P1-F09_LIG69_5_2"	"SI-2"
"1502"	"H10_A10_P1-F12_LIG142_5_2"	"SR-2"
"1503"	"H10_A10_P3-G02_LIG309_5_2"	"SR-2"
"1504"	"H10_A11_P1-F10_LIG30_5_2"	"SI-2"
"1505"	"H10_A11_P3-G03_LIG34_5_2"	"PA-1"
"1506"	"H10_A12_P3-G03_LIG90_5_2"	"SI-2"
"1507"	"H11_B02_P1-F12_LIG153_5_2"	"SI-2"
"1508"	"H11_B02_P1-F12_LIG249_5_2"	"SI-2"
"1509"	"H11_B03_P1-F11_LIG94_5_2"	"SI-2"
"1510"	"H11_B04_P1-F09_LIG379_5_2"	"SI-2"
"1511"	"H11_B04_P1-F10_LIG121_5_2"	"SR-2"
"1512"	"H11_B06_P1-F11_LIG14_5_2"	"PA-1"
"1513"	"H11_B07_P1-F09_LIG83_5_2"	"SI-2"
"1514"	"H11_B10_P1-F12_LIG42_5_2"	"PA-1"
"1515"	"H11_B10_P3-G02_LIG16_5_2"	"SR-2"
"1516"	"H11_B12_P1-F09_LIG90_5_2"	"PA-1"
"1517"	"H11_B12_P1-F10_LIG203_5_2"	"SI-2"
"1518"	"H11_B12_P1-F10_LIG210_5_2"	"SR-2"
"1519"	"H11_F01_P1-F11_LIG212_5_2"	"SI-2"
"1520"	"H11_F01_P3-G02_LIG187_5_2"	"SR-2"
"1521"	"H11_F02_P3-G02_LIG185_5_2"	"SR-2"
"1522"	"H11_F02_P3-G03_LIG82_5_2"	"PA-1"
"1523"	"H11_F03_P1-F10_LIG58_5_2"	"PA-1"
"1524"	"H11_F03_P1-F12_LIG24_5_2"	"PA-1"
"1525"	"H11_F06_P1-F09_LIG201_5_2"	"PA-1"
"1526"	"H11_F07_P1-F12_LIG40_5_2"	"PA-1"
"1527"	"H11_F07_P3-G02_LIG311_5_2"	"SI-2"
"1528"	"H11_F08_P1-F11_LIG379_5_2"	"SR-2"
"1529"	"H11_F09_P1-F12_LIG199_5_2"	"SI-2"
"1530"	"H11_F09_P1-F12_LIG93_5_2"	"PA-1"
"1531"	"H11_F11_P1-F09_LIG190_5_2"	"SR-2"
"1532"	"H11_F11_P3-G02_LIG48_5_2"	"SR-2"
"1533"	"H11_F12_P1-F09_LIG42_5_2"	"PA-1"
"1534"	"H11_F12_P1-F10_LIG304_5_2"	"PA-1"
"1535"	"H11_F12_P3-G02_LIG168_5_2"	"SR-2"
"1536"	"H12_G01_P1-F10_LIG277_5_2"	"SR-2"
"1537"	"H12_G01_P3-G02_LIG99_5_2"	"PA-1"
"1538"	"H12_G03_P1-F10_LIG154_5_2"	"SI-2"
"1539"	"H12_G03_P1-F12_LIG170_5_2"	"PA-1"
"1540"	"H12_G03_P1-F12_LIG24_5_2"	"SI-2"
"1541"	"H12_G04_P3-G03_LIG201_5_2"	"SR-2"
"1542"	"H12_G07_P1-F09_LIG194_5_2"	"SI-2"
"1543"	"H12_G08_P1-F09_LIG313_5_2"	"SI-2"
"1544"	"H12_G10_P3-G02_LIG103_5_2"	"SR-2"
"1545"	"H12_G12_P1-F12_LIG169_5_2"	"SI-2"
"1546"	"H12_G12_P3-G02_LIG128_5_2"	"SI-2"
"1547"	"A02_B01_P1-H04_LIG248_8_2"	"PA-1"
"1548"	"A02_B01_P3-G12_LIG172_8_2"	"PA-1"
"1549"	"A02_B01_P3-G12_LIG294_8_2"	"SR-2"
"1550"	"A02_B01_P3-H02_LIG262_8_2"	"PA-1"
"1551"	"A02_B02_P1-H03_LIG77_8_2"	"SI-2"
"1552"	"A02_B03_P3-H01_LIG327_8_2"	"SI-2"
"1553"	"A02_B04_P3-G12_LIG120_8_2"	"SR-2"
"1554"	"A02_B05_P3-H03_LIG326_8_2"	"PA-1"
"1555"	"A02_B07_P3-H02_LIG266_8_2"	"SI-2"
"1556"	"A02_B07_P3-H03_LIG126_8_2"	"SR-2"
"1557"	"A02_B08_P1-H03_LIG153_8_2"	"SI-2"
"1558"	"A02_B08_P3-H01_LIG14_8_2"	"SR-2"
"1559"	"A02_B10_P3-H01_LIG183_8_2"	"SR-2"
"1560"	"A02_B10_P3-H03_LIG74_8_2"	"SR-2"
"1561"	"A02_B11_P1-H04_LIG85_8_2"	"PA-1"
"1562"	"A02_B12_P3-H01_LIG64_8_2"	"SI-2"
"1563"	"A02_B12_P3-H03_LIG28_8_2"	"SR-2"
"1564"	"A03_C01_P3-G12_LIG157_8_2"	"SI-2"
"1565"	"A03_C01_P3-G12_LIG212_8_2"	"PA-1"
"1566"	"A03_C04_P3-H01_LIG374_8_2"	"PA-1"
"1567"	"A03_C06_P1-H03_LIG328_8_2"	"SI-2"
"1568"	"A03_C06_P1-H04_LIG362_8_2"	"SI-2"
"1569"	"A03_C07_P1-H03_LIG271_8_2"	"PA-1"
"1570"	"A03_C07_P1-H04_LIG151_8_2"	"PA-1"
"1571"	"A03_C08_P1-H04_LIG241_8_2"	"SR-2"
"1572"	"A03_C10_P1-H04_LIG279_8_2"	"SI-2"
"1573"	"A03_C11_P3-H01_LIG27_8_2"	"SR-2"
"1574"	"A05_D02_P1-H03_LIG52_8_2"	"SR-2"
"1575"	"A05_D02_P1-H04_LIG37_8_2"	"PA-1"
"1576"	"A05_D03_P1-H04_LIG42_8_2"	"SR-2"
"1577"	"A05_D03_P3-G12_LIG175_8_2"	"SI-2"
"1578"	"A05_D04_P3-H01_LIG51_8_2"	"SR-2"
"1579"	"A05_D05_P3-G12_LIG225_8_2"	"SR-2"
"1580"	"A05_D06_P3-G12_LIG283_8_2"	"SR-2"
"1581"	"A05_D07_P1-H03_LIG269_8_2"	"SR-2"
"1582"	"A05_D08_P3-G12_LIG42_8_2"	"PA-1"
"1583"	"A05_D08_P3-H03_LIG58_8_2"	"PA-1"
"1584"	"A05_D10_P3-H01_LIG294_8_2"	"SR-2"
"1585"	"A05_D11_P3-H01_LIG22_8_2"	"SR-2"
"1586"	"A05_D12_P3-H01_LIG25_8_2"	"SI-2"
"1587"	"A06_E01_P3-H01_LIG168_8_2"	"SR-2"
"1588"	"A06_E01_P3-H01_LIG329_8_2"	"SR-2"
"1589"	"A06_E03_P3-H02_LIG59_8_2"	"PA-1"
"1590"	"A06_E04_P1-H04_LIG198_8_2"	"PA-1"
"1591"	"A06_E04_P3-G12_LIG285_8_2"	"SI-2"
"1592"	"A06_E04_P3-H03_LIG6_8_2"	"PA-1"
"1593"	"A06_E05_P3-G12_LIG95_8_2"	"SR-2"
"1594"	"A06_E05_P3-H02_LIG264_8_2"	"SI-2"
"1595"	"A06_E05_P3-H02_LIG7_8_2"	"SR-2"
"1596"	"A06_E06_P1-H03_LIG38_8_2"	"SI-2"
"1597"	"A06_E07_P3-H01_LIG361_8_2"	"SR-2"
"1598"	"A06_E09_P1-H04_LIG383_8_2"	"PA-1"
"1599"	"A06_E10_P1-H03_LIG15_8_2"	"PA-1"
"1600"	"A06_E11_P1-H03_LIG343_8_2"	"SI-2"
"1601"	"A06_E11_P3-H03_LIG265_8_2"	"SR-2"
"1602"	"A10_A02_P1-H03_LIG350_8_2"	"SR-2"
"1603"	"A10_A04_P3-G12_LIG202_8_2"	"SR-2"
"1604"	"A10_A04_P3-G12_LIG238_8_2"	"SI-2"
"1605"	"A10_A06_P3-H03_LIG211_8_2"	"SI-2"
"1606"	"A10_A07_P1-H03_LIG107_8_2"	"SR-2"
"1607"	"A10_A08_P1-H04_LIG384_8_2"	"SR-2"
"1608"	"A10_A09_P3-H01_LIG228_8_2"	"SR-2"
"1609"	"A10_A10_P3-H01_LIG307_8_2"	"SR-2"
"1610"	"A10_A11_P3-G12_LIG23_8_2"	"SR-2"
"1611"	"A10_A11_P3-H02_LIG172_8_2"	"PA-1"
"1612"	"A10_A12_P1-H03_LIG161_8_2"	"SR-2"
"1613"	"A11_B01_P3-H01_LIG356_8_2"	"PA-1"
"1614"	"A11_B02_P3-G12_LIG301_8_2"	"PA-1"
"1615"	"A11_B02_P3-H01_LIG252_8_2"	"PA-1"
"1616"	"A11_B04_P3-G12_LIG19_8_2"	"SR-2"
"1617"	"A11_B05_P1-H04_LIG326_8_2"	"PA-1"
"1618"	"A11_B05_P3-H01_LIG152_8_2"	"SR-2"
"1619"	"A11_B06_P1-H04_LIG353_8_2"	"SR-2"
"1620"	"A11_B06_P3-H02_LIG47_8_2"	"SI-2"
"1621"	"A11_B07_P1-H04_LIG167_8_2"	"SR-2"
"1622"	"A11_B07_P3-H01_LIG152_8_2"	"SI-2"
"1623"	"A11_B09_P3-H02_LIG45_8_2"	"SR-2"
"1624"	"A11_B12_P1-H04_LIG141_8_2"	"SR-2"
"1625"	"A11_B12_P3-H02_LIG36_8_2"	"SI-2"
"1626"	"A11_F01_P1-H04_LIG15_8_2"	"PA-1"
"1627"	"A11_F02_P3-H03_LIG239_8_2"	"SI-2"
"1628"	"A11_F03_P3-H03_LIG26_8_2"	"SR-2"
"1629"	"A11_F04_P1-H03_LIG57_8_2"	"SR-2"
"1630"	"A11_F05_P3-G12_LIG312_8_2"	"SI-2"
"1631"	"A11_F05_P3-H01_LIG231_8_2"	"SI-2"
"1632"	"A11_F07_P1-H04_LIG13_8_2"	"SR-2"
"1633"	"A11_F07_P1-H04_LIG90_8_2"	"PA-1"
"1634"	"A11_F08_P3-H01_LIG150_8_2"	"SI-2"
"1635"	"A11_F09_P1-H03_LIG224_8_2"	"SR-2"
"1636"	"A11_F09_P3-G12_LIG376_8_2"	"PA-1"
"1637"	"A11_F09_P3-H02_LIG59_8_2"	"SI-2"
"1638"	"A11_F10_P3-G12_LIG301_8_2"	"SI-2"
"1639"	"A11_F12_P3-H02_LIG227_8_2"	"PA-1"
"1640"	"A12_G01_P1-H04_LIG153_8_2"	"SI-2"
"1641"	"A12_G01_P3-H03_LIG329_8_2"	"SR-2"
"1642"	"A12_G03_P3-H03_LIG199_8_2"	"PA-1"
"1643"	"A12_G06_P3-H03_LIG51_8_2"	"PA-1"
"1644"	"A12_G07_P3-H03_LIG201_8_2"	"SI-2"
"1645"	"A12_G08_P1-H04_LIG84_8_2"	"SI-2"
"1646"	"A12_G09_P3-H03_LIG192_8_2"	"SR-2"
"1647"	"A12_G10_P1-H03_LIG94_8_2"	"SR-2"
"1648"	"A12_G10_P3-G12_LIG44_8_2"	"SR-2"
"1649"	"A12_G11_P3-G12_LIG78_8_2"	"SR-2"
"1650"	"B02_B01_P3-H03_LIG333_8_2"	"PA-1"
"1651"	"B02_B02_P1-H03_LIG40_8_2"	"SR-2"
"1652"	"B02_B02_P1-H04_LIG44_8_2"	"SR-2"
"1653"	"B02_B03_P1-H03_LIG334_8_2"	"SI-2"
"1654"	"B02_B03_P3-H03_LIG20_8_2"	"SI-2"
"1655"	"B02_B04_P3-H03_LIG2_8_2"	"SR-2"
"1656"	"B02_B05_P3-H03_LIG6_8_2"	"SR-2"
"1657"	"B02_B07_P1-H04_LIG32_8_2"	"SI-2"
"1658"	"B02_B07_P3-H01_LIG1_8_2"	"SR-2"
